danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.705,0.862,0,-3.58,1,0.0305,0.112,1.17e-05,0.0718,0.171,112.12,audio_features,7oTTuZFGUDkcG0LPCYNh5y,spotify:track:7oTTuZFGUDkcG0LPCYNh5y,https://api.spotify.com/v1/tracks/7oTTuZFGUDkcG0LPCYNh5y,https://api.spotify.com/v1/audio-analysis/7oTTuZFGUDkcG0LPCYNh5y,375633,4
0.338,0.834,0,-4.447,1,0.0477,0.116,0,0.0859,0.412,172.023,audio_features,0ISs7mttdHCOnC4VMm24rN,spotify:track:0ISs7mttdHCOnC4VMm24rN,https://api.spotify.com/v1/tracks/0ISs7mttdHCOnC4VMm24rN,https://api.spotify.com/v1/audio-analysis/0ISs7mttdHCOnC4VMm24rN,334640,4
0.621,0.243,8,-12.8,1,0.0269,0.47,0,0.0939,0.322,90.009,audio_features,2oVJn85QQ982YAP0dZok68,spotify:track:2oVJn85QQ982YAP0dZok68,https://api.spotify.com/v1/tracks/2oVJn85QQ982YAP0dZok68,https://api.spotify.com/v1/audio-analysis/2oVJn85QQ982YAP0dZok68,251373,4
0.639,0.745,7,-6.776,1,0.0264,0.101,0,0.098,0.744,119.05,audio_features,6Inbuw94pLAUlJ8pNhwWUa,spotify:track:6Inbuw94pLAUlJ8pNhwWUa,https://api.spotify.com/v1/tracks/6Inbuw94pLAUlJ8pNhwWUa,https://api.spotify.com/v1/audio-analysis/6Inbuw94pLAUlJ8pNhwWUa,246000,4
0.665,0.524,3,-6.639,1,0.0252,0.482,4.11e-06,0.199,0.355,110.957,audio_features,5dh5I5JYHRe3wIDPHpkU5o,spotify:track:5dh5I5JYHRe3wIDPHpkU5o,https://api.spotify.com/v1/tracks/5dh5I5JYHRe3wIDPHpkU5o,https://api.spotify.com/v1/audio-analysis/5dh5I5JYHRe3wIDPHpkU5o,363000,4
0.652,0.896,6,-5.882,1,0.0593,0.12,0,0.277,0.407,110.973,audio_features,5CFnoR8l9QaKoOplzqUL8Q,spotify:track:5CFnoR8l9QaKoOplzqUL8Q,https://api.spotify.com/v1/tracks/5CFnoR8l9QaKoOplzqUL8Q,https://api.spotify.com/v1/audio-analysis/5CFnoR8l9QaKoOplzqUL8Q,340000,4
0.336,0.949,5,-3.897,1,0.0628,0.000802,1.69e-05,0.233,0.325,91.419,audio_features,5qHKdcqfVvxFnLyuYhN4yu,spotify:track:5qHKdcqfVvxFnLyuYhN4yu,https://api.spotify.com/v1/tracks/5qHKdcqfVvxFnLyuYhN4yu,https://api.spotify.com/v1/audio-analysis/5qHKdcqfVvxFnLyuYhN4yu,227000,4
0.615,0.961,1,-4.891,1,0.0539,0.134,0,0.112,0.873,125.998,audio_features,3tDBL8DhIAhcDFCe6YZ8kF,spotify:track:3tDBL8DhIAhcDFCe6YZ8kF,https://api.spotify.com/v1/tracks/3tDBL8DhIAhcDFCe6YZ8kF,https://api.spotify.com/v1/audio-analysis/3tDBL8DhIAhcDFCe6YZ8kF,249000,4
0.504,0.825,5,-4.323,1,0.0426,0.11,0.000757,0.309,0.535,150.089,audio_features,3tsS0JtQw0DJDjRXx2ZhJe,spotify:track:3tsS0JtQw0DJDjRXx2ZhJe,https://api.spotify.com/v1/tracks/3tsS0JtQw0DJDjRXx2ZhJe,https://api.spotify.com/v1/audio-analysis/3tsS0JtQw0DJDjRXx2ZhJe,243267,4
0.355,0.962,2,-4.143,1,0.0532,0.00836,0,0.0891,0.755,179.798,audio_features,2GlOmBRGlF9B2ylosoYRim,spotify:track:2GlOmBRGlF9B2ylosoYRim,https://api.spotify.com/v1/tracks/2GlOmBRGlF9B2ylosoYRim,https://api.spotify.com/v1/audio-analysis/2GlOmBRGlF9B2ylosoYRim,261080,4
0.519,0.993,1,-3.675,1,0.0532,0.116,1.74e-05,0.0807,0.801,137.878,audio_features,6CyfYaQZe5ytEDdshdtEeC,spotify:track:6CyfYaQZe5ytEDdshdtEeC,https://api.spotify.com/v1/tracks/6CyfYaQZe5ytEDdshdtEeC,https://api.spotify.com/v1/audio-analysis/6CyfYaQZe5ytEDdshdtEeC,221960,4
0.54,0.807,5,-6.146,0,0.0322,0.129,8.93e-06,0.109,0.361,83.48,audio_features,42U3a7lBINr3ucPYcnFxQD,spotify:track:42U3a7lBINr3ucPYcnFxQD,https://api.spotify.com/v1/tracks/42U3a7lBINr3ucPYcnFxQD,https://api.spotify.com/v1/audio-analysis/42U3a7lBINr3ucPYcnFxQD,311933,4
0.562,0.517,5,-6.829,1,0.0289,0.816,0,0.0977,0.355,122.942,audio_features,1HqDxJI4vF0dloG1gKDJ2o,spotify:track:1HqDxJI4vF0dloG1gKDJ2o,https://api.spotify.com/v1/tracks/1HqDxJI4vF0dloG1gKDJ2o,https://api.spotify.com/v1/audio-analysis/1HqDxJI4vF0dloG1gKDJ2o,280787,4
0.332,0.814,4,-5.002,1,0.0486,0.0382,0,0.178,0.207,176.864,audio_features,7HV6lJtzlsWk3NhwPizKPQ,spotify:track:7HV6lJtzlsWk3NhwPizKPQ,https://api.spotify.com/v1/tracks/7HV6lJtzlsWk3NhwPizKPQ,https://api.spotify.com/v1/audio-analysis/7HV6lJtzlsWk3NhwPizKPQ,330000,4
0.716,0.879,1,-3.967,1,0.0549,0.0574,0.000113,0.131,0.728,94.851,audio_features,3PDuPLArSTzKH2W2hKYjh0,spotify:track:3PDuPLArSTzKH2W2hKYjh0,https://api.spotify.com/v1/tracks/3PDuPLArSTzKH2W2hKYjh0,https://api.spotify.com/v1/audio-analysis/3PDuPLArSTzKH2W2hKYjh0,312067,4
0.439,0.953,9,-4.133,1,0.157,0.0305,0,0.132,0.475,120.432,audio_features,3hdd3WJLagemc3ynu6LyKE,spotify:track:3hdd3WJLagemc3ynu6LyKE,https://api.spotify.com/v1/tracks/3hdd3WJLagemc3ynu6LyKE,https://api.spotify.com/v1/audio-analysis/3hdd3WJLagemc3ynu6LyKE,267069,4
0.834,0.261,0,-9.833,0,0.0972,0.786,8.19e-06,0.167,0.939,144.993,audio_features,56B0LTSOGw5be0Q7bYUIzU,spotify:track:56B0LTSOGw5be0Q7bYUIzU,https://api.spotify.com/v1/tracks/56B0LTSOGw5be0Q7bYUIzU,https://api.spotify.com/v1/audio-analysis/56B0LTSOGw5be0Q7bYUIzU,125680,4
0.659,0.945,11,-5.279,1,0.0658,0.000495,0.0482,0.2,0.753,130.034,audio_features,1ULq8ChELkjmsp5VWDmXgK,spotify:track:1ULq8ChELkjmsp5VWDmXgK,https://api.spotify.com/v1/tracks/1ULq8ChELkjmsp5VWDmXgK,https://api.spotify.com/v1/audio-analysis/1ULq8ChELkjmsp5VWDmXgK,263600,4
0.792,0.814,6,-3.543,0,0.056,0.00119,3.95e-06,0.331,0.756,121.988,audio_features,0lsMGTm5MpI2VGMJy0Ya3x,spotify:track:0lsMGTm5MpI2VGMJy0Ya3x,https://api.spotify.com/v1/tracks/0lsMGTm5MpI2VGMJy0Ya3x,https://api.spotify.com/v1/audio-analysis/0lsMGTm5MpI2VGMJy0Ya3x,278160,4
0.518,0.807,9,-4.995,1,0.0371,0.00619,0,0.0916,0.497,113.798,audio_features,4tCtZzE58XDHUAZjoCZiPg,spotify:track:4tCtZzE58XDHUAZjoCZiPg,https://api.spotify.com/v1/tracks/4tCtZzE58XDHUAZjoCZiPg,https://api.spotify.com/v1/audio-analysis/4tCtZzE58XDHUAZjoCZiPg,314933,4
0.58,0.978,7,-3.42,1,0.0992,0.00381,0.0381,0.326,0.467,127.908,audio_features,74Gy3Yho9vo1U9nL7YdZkn,spotify:track:74Gy3Yho9vo1U9nL7YdZkn,https://api.spotify.com/v1/tracks/74Gy3Yho9vo1U9nL7YdZkn,https://api.spotify.com/v1/audio-analysis/74Gy3Yho9vo1U9nL7YdZkn,233700,4
0.45,0.146,9,-18.191,0,0.0737,0.991,0.917,0.115,0.0745,82.556,audio_features,3lam56BGPAHGpzKeOZwBW1,spotify:track:3lam56BGPAHGpzKeOZwBW1,https://api.spotify.com/v1/tracks/3lam56BGPAHGpzKeOZwBW1,https://api.spotify.com/v1/audio-analysis/3lam56BGPAHGpzKeOZwBW1,275067,4
0.457,0.437,7,-8.369,1,0.0361,0.147,0,0.137,0.194,179.733,audio_features,7icurlp1v5PnN5YgmOJ6e7,spotify:track:7icurlp1v5PnN5YgmOJ6e7,https://api.spotify.com/v1/tracks/7icurlp1v5PnN5YgmOJ6e7,https://api.spotify.com/v1/audio-analysis/7icurlp1v5PnN5YgmOJ6e7,258627,4
danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.494,0.662,11,-7.352,1,0.0271,0.0177,0.000857,0.0595,0.215,77.728,audio_features,3CcBPcgquU2KI2ue16ZCYN,spotify:track:3CcBPcgquU2KI2ue16ZCYN,https://api.spotify.com/v1/tracks/3CcBPcgquU2KI2ue16ZCYN,https://api.spotify.com/v1/audio-analysis/3CcBPcgquU2KI2ue16ZCYN,396200,4
0.442,0.366,6,-11.765,1,0.0255,0.314,0,0.253,0.223,147.833,audio_features,00ReSyZX36w9I0WWCgycGJ,spotify:track:00ReSyZX36w9I0WWCgycGJ,https://api.spotify.com/v1/tracks/00ReSyZX36w9I0WWCgycGJ,https://api.spotify.com/v1/audio-analysis/00ReSyZX36w9I0WWCgycGJ,440040,4
0.606,0.86,0,-10.253,1,0.0314,0.00905,0.000941,0.0672,0.841,127.111,audio_features,2asLNnI5Kz68y83uS5aMav,spotify:track:2asLNnI5Kz68y83uS5aMav,https://api.spotify.com/v1/tracks/2asLNnI5Kz68y83uS5aMav,https://api.spotify.com/v1/audio-analysis/2asLNnI5Kz68y83uS5aMav,293000,4
0.594,0.976,1,-4.373,1,0.0719,0.00232,0.000109,0.0989,0.623,120.013,audio_features,07sqtGCWKNXhFEBg28zZ8U,spotify:track:07sqtGCWKNXhFEBg28zZ8U,https://api.spotify.com/v1/tracks/07sqtGCWKNXhFEBg28zZ8U,https://api.spotify.com/v1/audio-analysis/07sqtGCWKNXhFEBg28zZ8U,441023,4
0.617,0.721,7,-5.351,1,0.0365,0.168,0,0.414,0.484,126.554,audio_features,3DYLMFuxybbsGK6smgNXmD,spotify:track:3DYLMFuxybbsGK6smgNXmD,https://api.spotify.com/v1/tracks/3DYLMFuxybbsGK6smgNXmD,https://api.spotify.com/v1/audio-analysis/3DYLMFuxybbsGK6smgNXmD,194627,4
0.655,0.73,4,-6.099,0,0.0286,0.419,4.19e-06,0.0785,0.455,110.701,audio_features,5xGLIjPDebkIkYa7wD4JTE,spotify:track:5xGLIjPDebkIkYa7wD4JTE,https://api.spotify.com/v1/tracks/5xGLIjPDebkIkYa7wD4JTE,https://api.spotify.com/v1/audio-analysis/5xGLIjPDebkIkYa7wD4JTE,264733,4
0.624,0.872,0,-7.651,0,0.0475,0.302,1.84e-06,0.287,0.698,113.197,audio_features,7tqltihMt6Z2DAFAi6eNzH,spotify:track:7tqltihMt6Z2DAFAi6eNzH,https://api.spotify.com/v1/tracks/7tqltihMt6Z2DAFAi6eNzH,https://api.spotify.com/v1/audio-analysis/7tqltihMt6Z2DAFAi6eNzH,247067,4
0.264,0.975,8,-6.506,0,0.286,0.00524,0.000185,0.568,0.0732,156.483,audio_features,1ftCQwgQJLVK2WWQCQdwR8,spotify:track:1ftCQwgQJLVK2WWQCQdwR8,https://api.spotify.com/v1/tracks/1ftCQwgQJLVK2WWQCQdwR8,https://api.spotify.com/v1/audio-analysis/1ftCQwgQJLVK2WWQCQdwR8,414013,4
0.526,0.353,7,-15.662,1,0.0264,0.518,0.0103,0.344,0.74,106.616,audio_features,15X1ksqhe8cY1NlEZMl7X8,spotify:track:15X1ksqhe8cY1NlEZMl7X8,https://api.spotify.com/v1/tracks/15X1ksqhe8cY1NlEZMl7X8,https://api.spotify.com/v1/audio-analysis/15X1ksqhe8cY1NlEZMl7X8,180333,4
0.56,0.56,5,-9.541,1,0.0628,0.357,4.19e-06,0.191,0.496,119.896,audio_features,24SPZGxlv8wHex9DIZpXmv,spotify:track:24SPZGxlv8wHex9DIZpXmv,https://api.spotify.com/v1/tracks/24SPZGxlv8wHex9DIZpXmv,https://api.spotify.com/v1/audio-analysis/24SPZGxlv8wHex9DIZpXmv,297400,4
0.314,0.933,0,-3.923,1,0.0654,0.00243,1.4e-06,0.183,0.477,167.748,audio_features,4vvcPdxBw8z7GPyUuA3VDs,spotify:track:4vvcPdxBw8z7GPyUuA3VDs,https://api.spotify.com/v1/tracks/4vvcPdxBw8z7GPyUuA3VDs,https://api.spotify.com/v1/audio-analysis/4vvcPdxBw8z7GPyUuA3VDs,256000,4
0.636,0.954,9,-6.125,0,0.0365,0.395,0.000547,0.043,0.958,121.917,audio_features,0FyNSmIi36WY6qVN9P3dXY,spotify:track:0FyNSmIi36WY6qVN9P3dXY,https://api.spotify.com/v1/tracks/0FyNSmIi36WY6qVN9P3dXY,https://api.spotify.com/v1/audio-analysis/0FyNSmIi36WY6qVN9P3dXY,269013,4
0.553,0.931,9,-2.466,1,0.0707,0.126,3.5e-06,0.0863,0.385,145.736,audio_features,6c2naIwYp0iRE9Ava2Xqzh,spotify:track:6c2naIwYp0iRE9Ava2Xqzh,https://api.spotify.com/v1/tracks/6c2naIwYp0iRE9Ava2Xqzh,https://api.spotify.com/v1/audio-analysis/6c2naIwYp0iRE9Ava2Xqzh,254400,4
0.248,0.932,9,-9.114,1,0.0807,0.0521,0,0.215,0.646,182.617,audio_features,4KNFbxmeyEP5wcmOSvqZCO,spotify:track:4KNFbxmeyEP5wcmOSvqZCO,https://api.spotify.com/v1/tracks/4KNFbxmeyEP5wcmOSvqZCO,https://api.spotify.com/v1/audio-analysis/4KNFbxmeyEP5wcmOSvqZCO,215373,4
0.563,0.954,7,-6.565,0,0.0345,0.0752,0.313,0.114,0.942,132.973,audio_features,64uDKHVGNqWiuniUewAoH0,spotify:track:64uDKHVGNqWiuniUewAoH0,https://api.spotify.com/v1/tracks/64uDKHVGNqWiuniUewAoH0,https://api.spotify.com/v1/audio-analysis/64uDKHVGNqWiuniUewAoH0,294080,4
0.734,0.802,6,-7.338,0,0.0368,0.185,2.33e-06,0.335,0.903,115.027,audio_features,1SDjEd6qoPGIOMl1TXU07o,spotify:track:1SDjEd6qoPGIOMl1TXU07o,https://api.spotify.com/v1/tracks/1SDjEd6qoPGIOMl1TXU07o,https://api.spotify.com/v1/audio-analysis/1SDjEd6qoPGIOMl1TXU07o,211307,4
0.388,0.957,6,-3.511,1,0.0684,0.00418,1.15e-06,0.261,0.79,188.416,audio_features,6K08nDWW80lslIau4ruBuI,spotify:track:6K08nDWW80lslIau4ruBuI,https://api.spotify.com/v1/tracks/6K08nDWW80lslIau4ruBuI,https://api.spotify.com/v1/audio-analysis/6K08nDWW80lslIau4ruBuI,218347,4
0.623,0.971,4,-2.546,1,0.0456,0.153,0,0.347,0.876,111.079,audio_features,0Q8qfXTIEKR6ROuiYKubty,spotify:track:0Q8qfXTIEKR6ROuiYKubty,https://api.spotify.com/v1/tracks/0Q8qfXTIEKR6ROuiYKubty,https://api.spotify.com/v1/audio-analysis/0Q8qfXTIEKR6ROuiYKubty,299267,4
0.39,0.922,6,-2.701,1,0.0577,0.077,0,0.0674,0.56,167.729,audio_features,27K9pfqACmZxsvNpJ8FSxq,spotify:track:27K9pfqACmZxsvNpJ8FSxq,https://api.spotify.com/v1/tracks/27K9pfqACmZxsvNpJ8FSxq,https://api.spotify.com/v1/audio-analysis/27K9pfqACmZxsvNpJ8FSxq,269110,4
0.583,0.964,9,-3.375,1,0.121,0.0485,1.72e-06,0.36,0.675,127.006,audio_features,2k3kCCpZ9ZGTYMJUSBlENJ,spotify:track:2k3kCCpZ9ZGTYMJUSBlENJ,https://api.spotify.com/v1/tracks/2k3kCCpZ9ZGTYMJUSBlENJ,https://api.spotify.com/v1/audio-analysis/2k3kCCpZ9ZGTYMJUSBlENJ,247107,4
0.754,0.534,0,-11.472,1,0.0283,0.156,0,0.182,0.469,115.415,audio_features,6ZN8iBWgsDiXBxgY2GxUcI,spotify:track:6ZN8iBWgsDiXBxgY2GxUcI,https://api.spotify.com/v1/tracks/6ZN8iBWgsDiXBxgY2GxUcI,https://api.spotify.com/v1/audio-analysis/6ZN8iBWgsDiXBxgY2GxUcI,373613,4
0.437,0.813,9,-3.918,1,0.0397,0.0338,0.0409,0.0448,0.383,89.78,audio_features,6YuKXP1YYp4crnu2qBqmS3,spotify:track:6YuKXP1YYp4crnu2qBqmS3,https://api.spotify.com/v1/tracks/6YuKXP1YYp4crnu2qBqmS3,https://api.spotify.com/v1/audio-analysis/6YuKXP1YYp4crnu2qBqmS3,319800,4
0.476,0.915,2,-7.641,0,0.0713,0.0388,6.49e-06,0.0557,0.584,132.982,audio_features,6OTydLZib1aWqgrVLkYcP6,spotify:track:6OTydLZib1aWqgrVLkYcP6,https://api.spotify.com/v1/tracks/6OTydLZib1aWqgrVLkYcP6,https://api.spotify.com/v1/audio-analysis/6OTydLZib1aWqgrVLkYcP6,242800,4
0.348,0.364,2,-12.97,1,0.0385,0.364,4.88e-06,0.259,0.182,91.365,audio_features,71wqxjVuvyswfxMzO7rtB5,spotify:track:71wqxjVuvyswfxMzO7rtB5,https://api.spotify.com/v1/tracks/71wqxjVuvyswfxMzO7rtB5,https://api.spotify.com/v1/audio-analysis/71wqxjVuvyswfxMzO7rtB5,294173,4
0.661,0.93,1,-5.071,0,0.0414,0.00196,0,0.0559,0.606,142.863,audio_features,25fyTRpHFFeaIPNqYOcVxN,spotify:track:25fyTRpHFFeaIPNqYOcVxN,https://api.spotify.com/v1/tracks/25fyTRpHFFeaIPNqYOcVxN,https://api.spotify.com/v1/audio-analysis/25fyTRpHFFeaIPNqYOcVxN,285640,4
0.383,0.602,0,-5.609,1,0.0274,0.292,0.00064,0.156,0.737,183.279,audio_features,3igzzZE41AOz8aHFMGRsqi,spotify:track:3igzzZE41AOz8aHFMGRsqi,https://api.spotify.com/v1/tracks/3igzzZE41AOz8aHFMGRsqi,https://api.spotify.com/v1/audio-analysis/3igzzZE41AOz8aHFMGRsqi,287200,4
0.808,0.752,8,-5.069,1,0.0311,0.64,0,0.329,0.958,96.229,audio_features,1PKfIbqY6tFFPcvmbHP1RS,spotify:track:1PKfIbqY6tFFPcvmbHP1RS,https://api.spotify.com/v1/tracks/1PKfIbqY6tFFPcvmbHP1RS,https://api.spotify.com/v1/audio-analysis/1PKfIbqY6tFFPcvmbHP1RS,170267,4
0.509,0.718,0,-3.257,1,0.0347,0.0329,0,0.275,0.291,123.34,audio_features,5cCtCqkX0nXS1OB9fs3TSE,spotify:track:5cCtCqkX0nXS1OB9fs3TSE,https://api.spotify.com/v1/tracks/5cCtCqkX0nXS1OB9fs3TSE,https://api.spotify.com/v1/audio-analysis/5cCtCqkX0nXS1OB9fs3TSE,276013,3
0.617,0.878,4,-5.99,1,0.0519,0.576,0,0.176,0.67,119.367,audio_features,4MaARLP0mX8MEIzAeU1Txy,spotify:track:4MaARLP0mX8MEIzAeU1Txy,https://api.spotify.com/v1/tracks/4MaARLP0mX8MEIzAeU1Txy,https://api.spotify.com/v1/audio-analysis/4MaARLP0mX8MEIzAeU1Txy,208941,4
0.735,0.916,9,-4.008,1,0.0349,0.258,0,0.348,0.741,120.087,audio_features,4A5CMXmlrlNVhI8SJ6SUTA,spotify:track:4A5CMXmlrlNVhI8SJ6SUTA,https://api.spotify.com/v1/tracks/4A5CMXmlrlNVhI8SJ6SUTA,https://api.spotify.com/v1/audio-analysis/4A5CMXmlrlNVhI8SJ6SUTA,227533,4
0.465,0.992,4,-4.023,1,0.213,0.0114,0.0587,0.192,0.406,163.092,audio_features,7BizHmvHLGE4rD2bi7HFDl,spotify:track:7BizHmvHLGE4rD2bi7HFDl,https://api.spotify.com/v1/tracks/7BizHmvHLGE4rD2bi7HFDl,https://api.spotify.com/v1/audio-analysis/7BizHmvHLGE4rD2bi7HFDl,302307,4
0.763,0.81,7,-4.919,1,0.0269,0.534,0,0.24,0.721,109.938,audio_features,2A02ho6UCxfioj151rM2Gy,spotify:track:2A02ho6UCxfioj151rM2Gy,https://api.spotify.com/v1/tracks/2A02ho6UCxfioj151rM2Gy,https://api.spotify.com/v1/audio-analysis/2A02ho6UCxfioj151rM2Gy,371813,4
0.665,0.98,11,-6.499,1,0.0371,0.157,6.58e-05,0.114,0.844,125.447,audio_features,09yNpKEL7HKA2fmzizcF6N,spotify:track:09yNpKEL7HKA2fmzizcF6N,https://api.spotify.com/v1/tracks/09yNpKEL7HKA2fmzizcF6N,https://api.spotify.com/v1/audio-analysis/09yNpKEL7HKA2fmzizcF6N,288160,4
0.65,0.836,3,-8.981,0,0.0305,0.129,5.07e-05,0.335,0.845,140.216,audio_features,1d2zawwxUs9knBkMtDcvGp,spotify:track:1d2zawwxUs9knBkMtDcvGp,https://api.spotify.com/v1/tracks/1d2zawwxUs9knBkMtDcvGp,https://api.spotify.com/v1/audio-analysis/1d2zawwxUs9knBkMtDcvGp,235133,4
0.384,0.286,0,-14.127,0,0.0421,0.684,0,0.13,0.531,203.415,audio_features,2kShWGGWYA2lzYeBNNFCxr,spotify:track:2kShWGGWYA2lzYeBNNFCxr,https://api.spotify.com/v1/tracks/2kShWGGWYA2lzYeBNNFCxr,https://api.spotify.com/v1/audio-analysis/2kShWGGWYA2lzYeBNNFCxr,220373,4
0.553,0.952,4,-4.82,1,0.0432,0.00446,4.29e-06,0.219,0.811,158.151,audio_features,6uBs19y8mHhjCWpgLb2yhw,spotify:track:6uBs19y8mHhjCWpgLb2yhw,https://api.spotify.com/v1/tracks/6uBs19y8mHhjCWpgLb2yhw,https://api.spotify.com/v1/audio-analysis/6uBs19y8mHhjCWpgLb2yhw,228560,4
0.458,0.572,7,-5.712,1,0.0272,0.682,0.000106,0.19,0.458,145.933,audio_features,5iuHSI8XTFeuRdhYVWOwMK,spotify:track:5iuHSI8XTFeuRdhYVWOwMK,https://api.spotify.com/v1/tracks/5iuHSI8XTFeuRdhYVWOwMK,https://api.spotify.com/v1/audio-analysis/5iuHSI8XTFeuRdhYVWOwMK,258720,4
0.553,0.614,5,-10.039,0,0.025,0.669,0.00428,0.256,0.395,172.195,audio_features,0WjwAv3XSjztqqyD6Gw1CX,spotify:track:0WjwAv3XSjztqqyD6Gw1CX,https://api.spotify.com/v1/tracks/0WjwAv3XSjztqqyD6Gw1CX,https://api.spotify.com/v1/audio-analysis/0WjwAv3XSjztqqyD6Gw1CX,196760,4
0.392,0.924,0,-3.686,1,0.0594,0.0746,0.894,0.125,0.657,177.826,audio_features,2zUizUERDgzADckmBkQUqA,spotify:track:2zUizUERDgzADckmBkQUqA,https://api.spotify.com/v1/tracks/2zUizUERDgzADckmBkQUqA,https://api.spotify.com/v1/audio-analysis/2zUizUERDgzADckmBkQUqA,270147,4
0.467,0.935,7,-3.315,1,0.0452,0.0429,0.000339,0.106,0.391,146.036,audio_features,0L2GOmHjM630TwdYipfnUJ,spotify:track:0L2GOmHjM630TwdYipfnUJ,https://api.spotify.com/v1/tracks/0L2GOmHjM630TwdYipfnUJ,https://api.spotify.com/v1/audio-analysis/0L2GOmHjM630TwdYipfnUJ,259653,4
0.351,0.632,9,-6.493,0,0.0368,0.571,2.51e-06,0.124,0.515,154.193,audio_features,5Ejdnn2KqeMpmjE10f6pKY,spotify:track:5Ejdnn2KqeMpmjE10f6pKY,https://api.spotify.com/v1/tracks/5Ejdnn2KqeMpmjE10f6pKY,https://api.spotify.com/v1/audio-analysis/5Ejdnn2KqeMpmjE10f6pKY,245493,4
0.683,0.839,5,-5.365,1,0.0325,0.357,0,0.0931,0.902,129.186,audio_features,2XvQDd7BYi2TFsmWncujXr,spotify:track:2XvQDd7BYi2TFsmWncujXr,https://api.spotify.com/v1/tracks/2XvQDd7BYi2TFsmWncujXr,https://api.spotify.com/v1/audio-analysis/2XvQDd7BYi2TFsmWncujXr,257760,4
0.633,0.744,0,-5.559,1,0.1,0.712,4.63e-05,0.141,0.838,180.538,audio_features,3v68sIObjPL9ffygorxvD7,spotify:track:3v68sIObjPL9ffygorxvD7,https://api.spotify.com/v1/tracks/3v68sIObjPL9ffygorxvD7,https://api.spotify.com/v1/audio-analysis/3v68sIObjPL9ffygorxvD7,165053,3
0.598,0.857,11,-7.992,0,0.0487,0.00546,1.91e-05,0.0446,0.678,108.023,audio_features,3NUwz8ui16l77S1VVkzfWH,spotify:track:3NUwz8ui16l77S1VVkzfWH,https://api.spotify.com/v1/tracks/3NUwz8ui16l77S1VVkzfWH,https://api.spotify.com/v1/audio-analysis/3NUwz8ui16l77S1VVkzfWH,292387,4
0.715,0.862,7,-5.002,1,0.0334,0.615,0.125,0.116,0.778,124.992,audio_features,1IKN3RK1FhWSKfz6DdLmkK,spotify:track:1IKN3RK1FhWSKfz6DdLmkK,https://api.spotify.com/v1/tracks/1IKN3RK1FhWSKfz6DdLmkK,https://api.spotify.com/v1/audio-analysis/1IKN3RK1FhWSKfz6DdLmkK,272667,4
0.571,0.376,2,-10.53,1,0.0286,0.0715,0,0.0974,0.458,131.663,audio_features,1kUg48vrfBkQZr9EPFepM4,spotify:track:1kUg48vrfBkQZr9EPFepM4,https://api.spotify.com/v1/tracks/1kUg48vrfBkQZr9EPFepM4,https://api.spotify.com/v1/audio-analysis/1kUg48vrfBkQZr9EPFepM4,332440,4
0.576,0.524,7,-7.785,1,0.0274,0.105,0,0.161,0.203,84.964,audio_features,1LGNLTDRPy02klCgXuwDch,spotify:track:1LGNLTDRPy02klCgXuwDch,https://api.spotify.com/v1/tracks/1LGNLTDRPy02klCgXuwDch,https://api.spotify.com/v1/audio-analysis/1LGNLTDRPy02klCgXuwDch,294493,4
0.675,0.971,6,-5.809,1,0.0511,0.0242,0,0.139,0.844,116.596,audio_features,6xcsEAuizkM3jXHREjiygj,spotify:track:6xcsEAuizkM3jXHREjiygj,https://api.spotify.com/v1/tracks/6xcsEAuizkM3jXHREjiygj,https://api.spotify.com/v1/audio-analysis/6xcsEAuizkM3jXHREjiygj,244933,4
0.471,0.901,0,-4.781,1,0.0567,0.249,1.76e-06,0.118,0.869,200.488,audio_features,14evwICDoy0d36Nat7hsUT,spotify:track:14evwICDoy0d36Nat7hsUT,https://api.spotify.com/v1/tracks/14evwICDoy0d36Nat7hsUT,https://api.spotify.com/v1/audio-analysis/14evwICDoy0d36Nat7hsUT,234867,4
0.505,0.34,0,-12.152,0,0.0286,0.721,0.00247,0.152,0.265,88.75,audio_features,4orw3hWqpGuEC62lRdbIKI,spotify:track:4orw3hWqpGuEC62lRdbIKI,https://api.spotify.com/v1/tracks/4orw3hWqpGuEC62lRdbIKI,https://api.spotify.com/v1/audio-analysis/4orw3hWqpGuEC62lRdbIKI,260760,4
0.557,0.924,11,-5.259,1,0.0371,0.0407,0.00024,0.321,0.833,158.978,audio_features,6AK9RZAj7gkn3n5bmcx3oi,spotify:track:6AK9RZAj7gkn3n5bmcx3oi,https://api.spotify.com/v1/tracks/6AK9RZAj7gkn3n5bmcx3oi,https://api.spotify.com/v1/audio-analysis/6AK9RZAj7gkn3n5bmcx3oi,229800,4
0.494,0.518,4,-6.451,1,0.0251,0.663,4.33e-06,0.316,0.22,136.969,audio_features,5NteVZcKbs0PSe6Gw76jbz,spotify:track:5NteVZcKbs0PSe6Gw76jbz,https://api.spotify.com/v1/tracks/5NteVZcKbs0PSe6Gw76jbz,https://api.spotify.com/v1/audio-analysis/5NteVZcKbs0PSe6Gw76jbz,268800,4
